,0_religiosity,0_frequency_religious_practices,0_change_frequency_religious_practices,0_frequency_meditation,0_change_frequency_meditation,0_prior_attention,0_international,0_taking_medication,1_psychedelic_consumed,2_how_times_consumed,2_qualification_experience,2_microdosing_program,2_change_consumption,2_decrease_by_factors,3_psychedelic_but_meaningful,4_psychedelic_last_time,5_psychedelic_reasons,5_other_reason,6_psychoactives_consumed,6_other_psychoactive,7_marihuana,7 stimulants,7_sedatives,7_antidepressants or antipsychotics,7_dissociative,7_mdma,7_other,7_marijuana_decreased_by_external_factors,7_stimulants_decrease_by_external_factors,7_sedatives_reduced_by_external_factors,7_antidepressants or antipsychotics_decreased_by_external_factors,7_dissociative_decreased_by_external_factors,7_mdma_decreased_by_external_factors,7_other_decreased_due_to_external_factors,7_tobacco,7_tobacco_decreased_due_to_external_factors,7_caffeine,7_caffeine_decreased_by_external_factors,7_alcohol,7_alcohol_decreased_by_external_factors,8_calm,8_insurance,8_tense,8_disgusted,8_like_a_fish_in_water,8_changed,8_concerned_possible_problem,8_satisfied,8_scared,8_comfortable,8_confident,8_nervous,8_agitated,8 undecided,8_quiet,8_to_taste,8 worried,8_stunned,8 balanced,8_good,9_good,9_nervous,9_to_taste,9_I_wish_to_be_so_happy,9_sorry_that_failed,9_rested,9_calm_serene_calm,9_difficulties_piling_up,9_I worry_about_unimportant_things,happy,9_bad_thoughts,9_lack_trust,9_insurance,9_decide_quickly,9_out_of_place,9_satisfied,9_unimportant_things_occupy_annoy,9_disappointments_affect,9_person_stable,9_things_between_hands_nervous_tense,10_interested,10 distressed,10_excited_excited,10_affected,10_strong,10_culpable,10_scared,10_aggressive,10 excited,10_satisfied_with_himself,10_irritable,10_awake,10_ashamed,10_inspired,10_nervous,10_decided,10_concentrated,10_agitated,10_active,10_scary,11_I_know_what_I_want_to,11_accept_what_goes_wrong,11_it_imports_to_think_about_the_future,11_I_can_say_what_I_think,11_people_like_me,11_will_achieve_goals,11_story_with_people_who_help,11_in_general_I_get_on_good_with_people,11_I_do_what_I_want,11_capable_of_thinking_life_project,11_accept_mistakes_improve,11_make_decisions_without_hesitating,11_face_obligations_without_problems,12_I_carry_out_plans_until_the_end,12_handling_problems_different_modes,12_do_things_without_depending,12_I keep_interest_important_things,12_take_things_without_concern,12_friendly_withme,12_manage_several_things,12_decided,12_rare_times_I_ask_the_purpose_of_things,12_I_do_things_by_one,12_self_disciplined,12_maintain_interest,12_usually_find_things_to_laugh about,12_confidence_in_my_going_through_difficult_times,12_in_emergencies_you_can_trust_me,12_see_situation_several_points_of_view,12_my_life_has_sense,12_I_don't_insist_in_things_that_I_can't_do_anything,12_meeting_exit_in_difficult_situation,12_I_have_energy_for_what_I_have_to_do,12_I_feel_comfortable_if_there_are_people_who_don't_like_me,13_login_disclaimer_fork,hash
10193,55,4,48,2,51,1,2,2,"1,2,3,7",15,100,2,90,0,2,3,"1,2,6,5",-999,"1,4,9,8,7,3",-999,83,3,-999,-999,0,0,-999,0,0,-999,-999,0,0,-999,-999,-999,59,0,78,0,3,3,2,2,3,3,1,3,2,3,3,2,1,1,3,3,2,2,3,3,4,2,3,1,1,3,3,1,1,4,2,2,3,3,2,3,2,1,3,2,3,2,2,2,3,1,2,2,2,2,3,3,2,4,2,3,2,1,3,1,2,1,2,2,1,2,1,1,1,1,1,1,1,5,5,5,5,5,6,6,6,5,3,5,5,7,5,6,6,5,5,5,5,5,1,7995871569056896385
10194,0,5,50,5,50,1,2,2,"1,3",4,96,2,50,0,3,8,"5,1",-999,"1,2,4,8",-999,53,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,52,0,47,0,49,0,2,2,2,1,3,2,2,3,2,2,3,3,2,1,2,3,3,1,3,3,2,2,2,2,1,2,3,2,3,3,2,2,3,1,2,3,3,2,3,2,4,4,4,3,4,1,2,1,2,3,2,3,1,3,4,2,2,3,5,3,1,1,2,2,2,1,1,2,1,1,1,3,2,5,4,6,5,3,3,4,3,1,7,5,6,5,5,4,4,6,4,5,5,5,1,7151030990280360711
10195,49,2,49,5,50,1,2,2,"1,2",5,100,2,0,0,1,7,1,-999,"1,2,3,4,5,6,8,9,10",Eter,0,0,0,0,-999,1,0,0,0,0,0,-999,0,0,100,0,77,0,72,0,2,2,4,4,1,4,4,2,2,1,1,3,1,2,2,1,4,1,1,2,1,4,1,4,4,1,1,4,4,1,4,4,1,3,4,1,4,4,1,1,2,5,1,5,1,4,5,2,1,2,5,4,1,1,5,2,3,1,3,5,3,3,1,2,1,3,2,2,1,1,1,3,1,7,7,7,5,1,1,7,5,1,1,1,4,7,5,7,7,1,1,6,6,7,2,-7885756508041313969
10196,5,5,50,3,56,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,4,8",-999,61,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,56,0,57,0,4,2,2,2,2,3,3,2,2,3,3,2,3,3,2,3,3,2,3,2,3,2,3,1,2,3,4,2,1,3,1,2,3,4,1,4,1,2,4,2,4,3,2,4,4,1,2,1,4,4,1,4,1,5,1,3,3,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,5,5,7,5,3,7,7,6,5,4,6,5,4,5,4,4,4,5,5,7,6,2,-1849016318457810625
10197,16,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,4,5,8",-999,51,-999,98,-999,-999,-999,-999,0,-999,0,-999,-999,-999,-999,79,0,20,0,51,0,2,3,4,4,1,3,4,2,4,3,1,3,3,4,2,2,3,3,2,3,2,3,1,4,3,1,2,4,4,2,3,4,2,1,3,2,4,4,2,4,4,4,4,4,2,1,3,4,2,2,4,5,1,3,4,1,1,4,2,4,2,3,1,2,3,3,1,3,3,1,3,3,2,5,7,2,7,2,2,6,1,2,4,2,6,6,1,7,2,4,2,3,4,7,2,1459487570499158423
10198,20,5,50,5,50,2,2,2,1,1,100,2,0,0,-999,7,"2,1",-999,"1,4,8",-999,1,-999,-999,-999,-999,-999,-999,true,-999,-999,-999,-999,-999,-999,-999,-999,80,0,82,0,2,2,3,3,1,2,1,1,2,2,2,1,1,3,2,1,2,2,1,2,3,2,2,2,2,1,3,1,2,3,1,2,2,2,3,2,1,1,3,2,2,4,2,3,2,1,3,3,2,3,4,3,3,2,1,2,1,1,3,1,3,1,1,2,1,2,1,1,2,1,1,2,1,5,7,6,4,2,5,6,5,1,4,4,3,7,3,4,5,5,2,4,6,2,2,-7900824684611114758
10199,49,3,48,2,48,1,2,2,"1,2,4,7",20,80,2,43,true,2,7,"1,2,5",-999,"1,2,3,4,8,9",-999,57,41,-999,-999,-999,47,-999,0,true,-999,-999,-999,0,-999,58,0,49,0,55,0,3,3,1,1,3,1,1,2,1,3,3,1,1,1,3,2,1,1,3,3,3,2,3,1,2,3,2,1,1,3,2,1,3,3,1,4,1,1,3,1,3,1,3,1,3,1,1,3,3,3,2,3,1,4,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,5,6,6,5,6,6,6,5,6,6,6,6,7,7,7,7,7,7,7,4,2,337040692313571917
10200,0,5,50,4,68,1,2,2,"1,2",20,76,2,0,0,1,5,"1,2",-999,"1,2,4,8,9",-999,67,-999,-999,-999,-999,48,-999,0,-999,-999,-999,-999,true,-999,100,0,84,0,61,0,3,2,1,2,3,1,2,3,1,3,2,1,1,2,4,3,2,1,3,4,3,2,2,2,2,3,4,2,2,3,3,4,2,3,3,3,3,2,3,1,4,2,3,2,4,2,1,1,4,3,3,4,1,3,1,2,3,1,3,1,3,1,1,2,1,2,1,1,2,3,1,1,1,5,7,5,7,5,7,1,3,1,7,4,4,7,5,5,4,4,3,5,7,5,1,-3242593143279347092
10201,0,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,4,8",-999,48,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,69,0,51,0,4,3,2,2,3,2,3,3,2,4,4,2,1,2,4,3,2,1,3,3,3,2,3,4,2,2,4,1,2,2,3,2,3,4,1,3,2,2,4,2,5,1,3,2,4,1,1,1,4,5,2,3,1,5,2,5,4,1,5,1,1,1,1,2,1,1,1,1,2,1,1,1,1,6,5,7,6,5,5,6,7,3,4,7,6,7,5,7,7,5,5,6,5,3,1,1188463108376550640
10202,0,5,50,5,50,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,4,8",-999,0,-999,-999,-999,-999,-999,-999,true,-999,-999,-999,-999,-999,-999,0,true,58,0,75,0,2,2,3,3,1,3,3,1,3,2,2,3,1,2,2,1,3,3,1,2,2,4,2,3,3,1,3,3,3,3,3,4,2,2,1,2,3,3,2,4,1,3,1,3,1,1,2,1,1,2,3,2,2,1,4,2,2,1,1,3,2,1,1,2,1,2,1,2,2,1,1,3,2,4,5,6,5,2,3,4,3,1,4,5,5,6,3,5,6,4,3,5,5,4,2,-7133427461506698565
10203,0,5,50,5,50,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"4,8",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,100,0,0,0,2,3,4,4,1,3,4,1,3,1,4,4,1,1,2,1,3,2,3,3,4,2,4,1,2,3,2,1,3,4,2,1,3,2,1,4,3,1,4,3,4,5,1,5,3,1,5,1,1,3,5,3,1,1,4,1,5,4,5,1,1,1,1,2,2,1,1,1,1,1,1,1,1,5,4,7,7,1,7,7,7,1,4,7,7,5,7,7,4,7,7,5,4,1,1,-7756768657846753094
10204,9,5,50,4,52,2,2,2,2,20,97,2,55,0,-999,6,"1,3,2,5",-999,"1,2,4,5,8",-999,70,-999,22,-999,-999,-999,-999,0,-999,0,-999,-999,-999,-999,97,0,58,0,39,0,3,3,2,2,1,2,3,3,2,3,3,2,2,2,3,2,2,1,2,3,3,2,2,2,3,2,4,2,2,3,3,3,3,2,3,2,2,4,3,3,3,3,3,3,3,1,3,1,2,3,1,2,1,4,3,2,2,1,4,2,3,2,1,2,1,3,1,1,1,1,1,3,3,2,5,6,7,5,2,2,3,2,4,2,5,5,2,6,4,2,3,4,1,2,1,-7423809971959968187
10205,0,5,50,4,49,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,4,8",-999,49,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,40,0,36,0,49,0,1,2,4,4,1,4,4,1,2,1,2,4,4,4,2,2,4,3,1,2,3,2,3,3,2,1,3,2,1,2,2,2,2,3,1,3,2,4,3,1,1,5,2,5,2,1,3,5,1,2,5,3,1,1,5,1,1,5,2,3,3,1,1,1,2,1,1,1,2,1,1,1,3,4,6,7,7,4,4,6,6,2,3,7,4,5,4,5,2,6,7,7,5,6,2,-2022562791804305187
10206,30,5,50,5,50,2,2,2,2,4,64,2,0,0,-999,4,"1,2",-999,"1,2,4,8",-999,0,-999,-999,-999,-999,-999,-999,true,-999,-999,-999,-999,-999,-999,63,0,83,0,69,0,2,2,3,3,2,3,4,2,3,2,1,3,3,3,2,2,3,3,2,2,2,3,1,3,4,2,3,4,3,2,2,4,2,2,3,1,3,2,2,3,3,4,3,4,2,4,5,2,2,1,3,3,2,2,4,2,1,2,3,4,2,2,1,3,2,2,1,2,2,1,2,3,1,4,5,7,6,4,4,5,3,6,2,4,4,5,3,6,4,4,3,4,6,2,1,8709019236020543408
10207,35,4,48,5,50,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2,4,8,5",-999,-999,-999,51,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,47,0,48,0,60,0,1,1,3,3,1,2,4,2,4,2,3,2,1,2,2,2,4,2,3,2,4,1,4,1,2,4,2,2,1,4,1,2,4,2,1,4,1,1,4,3,3,5,2,5,3,1,5,2,3,3,3,2,1,3,4,3,2,1,2,5,1,1,1,2,1,2,1,1,1,2,1,2,2,4,4,6,6,6,6,5,5,2,4,6,6,7,5,6,6,7,7,6,7,5,1,-6910266168776337520
10208,12,5,50,3,100,2,2,2,2,3,100,2,39,true,-999,5,"1,3,5",-999,"1,4,8",-999,100,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,48,0,45,0,3,3,1,1,2,1,1,3,1,3,4,1,1,1,4,3,1,1,3,4,3,2,3,1,2,3,2,3,2,3,2,2,3,2,1,3,3,2,3,2,5,1,4,3,5,1,1,1,3,4,1,5,1,5,1,5,5,2,4,2,2,1,1,1,2,2,1,1,2,1,1,2,2,5,4,5,6,3,3,5,3,1,4,5,7,7,7,7,7,7,5,7,6,1,2,2895157721245010901
10209,5,5,50,4,54,1,2,1,"2,7",10,80,2,0,true,2,3,"1,2",-999,"1,4,5,8,9",-999,38,-999,61,-999,-999,0,-999,true,-999,0,-999,-999,true,-999,-999,-999,85,0,41,0,2,2,3,3,1,3,3,2,3,2,2,3,3,3,2,2,3,3,2,2,3,3,2,3,3,2,2,3,2,2,2,2,2,2,2,2,2,1,2,2,4,3,3,3,2,2,2,2,2,2,3,3,1,3,3,3,3,2,4,2,1,1,1,1,1,1,1,1,2,1,2,2,2,4,4,3,5,2,4,4,4,1,4,5,5,6,2,6,5,6,4,5,4,3,1,1790307955997937980
10210,1,5,50,4,47,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,3,8",-999,62,1,-999,-999,-999,-999,-999,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,68,0,4,3,1,3,3,1,3,3,1,4,4,1,1,1,4,3,1,1,3,4,4,2,3,2,1,3,3,1,2,3,1,1,3,4,2,4,2,1,3,1,3,1,4,1,4,1,1,1,4,4,1,4,1,4,1,4,4,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,6,6,6,6,6,6,6,4,6,6,6,6,6,6,6,6,6,6,6,4,1,6936741060513143750
10211,0,5,50,2,51,2,2,2,"2,4",5,77,2,0,0,4,3,1,-999,"1,2,4,3,8,9",-999,0,0,-999,-999,-999,0,-999,0,0,-999,-999,-999,0,-999,0,0,47,0,21,0,3,3,2,2,1,2,2,1,1,2,2,2,1,1,3,2,1,1,2,3,3,2,3,1,2,2,2,2,1,3,2,2,3,3,1,3,2,1,3,1,3,1,3,2,3,1,1,3,2,2,1,3,1,4,1,3,3,1,3,1,1,1,1,2,1,1,1,1,2,2,1,2,1,6,4,6,7,3,6,4,5,2,4,4,6,6,4,6,7,7,7,4,6,4,2,-721080912378864089
10212,17,4,67,5,50,1,2,2,2,2,76,2,0,true,-999,9,"1,2",-999,"1,2,3,4,7,8,9",-999,0,0,-999,-999,0,0,-999,0,0,-999,-999,0,0,-999,0,0,100,0,66,0,3,3,1,2,1,2,3,1,2,2,3,3,3,3,2,3,3,1,1,3,3,3,2,4,4,1,1,4,3,3,3,3,3,4,2,2,4,4,2,3,3,5,3,5,3,5,3,5,3,2,5,3,5,3,5,3,3,4,3,3,3,1,1,2,3,3,3,3,2,1,2,1,3,7,7,7,5,4,3,6,7,1,1,1,5,7,7,7,5,7,7,7,5,4,1,-2772531750212911996
10213,18,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"4,5",-999,-999,-999,0,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,86,0,-999,-999,1,1,4,2,1,4,4,1,4,1,1,4,4,4,1,1,4,4,1,1,2,3,1,3,4,1,1,4,4,3,4,4,1,1,4,1,3,4,1,4,2,5,1,5,2,4,5,1,1,1,5,1,4,1,5,2,1,4,1,5,3,3,1,3,2,3,1,2,2,3,1,3,3,6,4,3,7,1,1,1,1,1,5,7,5,6,4,3,2,1,7,2,2,1,2,8127312896580979448
10214,0,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,4,8",-999,49,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,49,0,54,0,54,0,2,1,3,3,1,2,3,1,2,1,3,2,1,1,1,1,3,1,2,2,3,2,3,2,2,1,2,2,2,3,2,2,2,3,2,2,3,2,3,1,5,3,3,5,4,3,4,1,3,5,2,5,1,5,3,4,5,1,4,5,2,1,1,3,1,1,1,1,3,1,1,1,3,6,4,7,7,1,6,6,6,1,2,3,5,7,7,7,6,7,2,6,6,1,1,933688837356233673
10215,4,5,50,4,50,1,2,2,2,10,96,2,64,0,-999,1,"2,3,1,5,6",-999,"1,2,4,8,9",-999,69,-999,-999,-999,-999,50,-999,0,-999,-999,-999,-999,0,-999,50,0,50,0,53,0,4,4,1,1,2,1,2,3,1,3,3,1,1,1,4,3,2,1,3,3,3,2,2,2,2,3,3,2,1,3,2,2,3,2,2,4,2,2,4,2,3,1,3,2,4,2,1,1,3,4,1,3,1,3,1,3,3,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,2,5,6,4,6,6,5,5,4,2,2,4,5,7,6,6,6,6,6,5,4,2,2,8383523517762038999
10216,0,5,50,4,47,2,2,2,"1,2",6,79,2,27,true,2,5,"1,2",-999,"1,2,4,8,9",-999,6,-999,-999,-999,-999,0,-999,true,-999,-999,-999,-999,true,-999,41,0,46,0,68,0,2,2,2,3,2,2,2,2,2,2,2,1,1,3,3,2,2,1,2,3,3,2,2,3,3,2,3,2,2,3,2,3,2,2,2,2,2,2,3,1,3,3,1,3,4,1,2,2,2,3,2,3,2,3,1,2,3,1,3,2,2,1,1,2,2,2,1,1,2,2,1,1,1,5,4,5,6,6,5,4,4,2,2,4,6,6,5,6,6,5,5,5,5,2,2,3898838359920098304
10217,8,5,50,5,50,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"4,8",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,32,0,0,true,3,3,2,1,1,2,2,3,2,2,4,1,1,1,3,2,2,2,3,3,4,2,4,1,1,3,4,1,1,4,1,1,4,4,2,4,2,1,4,1,4,2,3,4,4,1,1,2,3,4,2,4,1,3,1,4,4,1,5,1,1,1,1,1,1,2,1,1,2,1,1,1,1,7,6,6,7,4,6,7,7,4,2,7,6,6,6,5,6,7,4,6,5,3,2,7889105191360264645
10218,0,5,50,4,48,1,2,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,3,4,5,6,8",-999,55,54,68,55,-999,-999,-999,0,0,0,0,-999,-999,-999,26,0,53,0,20,0,3,3,1,2,2,2,3,3,1,3,4,1,1,2,3,3,2,1,3,4,3,1,3,2,2,3,3,2,3,3,2,2,3,2,2,3,3,3,2,2,5,3,4,3,3,2,1,2,4,4,3,3,2,5,1,4,4,1,5,1,1,1,1,1,2,1,1,1,2,1,1,2,1,5,5,6,7,4,5,6,6,2,3,7,7,7,6,5,5,7,3,5,6,6,2,-6570799340758719956
10219,2,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,4,8,9",-999,0,-999,-999,-999,-999,27,-999,true,-999,-999,-999,-999,0,-999,0,true,31,0,38,0,2,2,3,3,1,2,3,1,1,1,2,3,1,3,1,1,3,2,1,1,3,2,2,1,2,1,3,2,2,3,2,4,2,2,1,3,2,2,3,3,2,4,3,4,3,1,2,3,2,1,4,2,1,1,4,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,1,2,3,4,5,4,5,2,5,4,4,3,3,4,2,6,3,7,6,6,4,5,3,1,1,9065721031567526384
10220,0,5,50,4,58,1,2,1,2,4,97,2,65,0,-999,2,"1,2,4,5",-999,"1,2,3,4,5,6,8,9",-999,12,93,44,45,-999,46,-999,0,0,0,0,-999,0,-999,41,0,64,0,66,0,1,1,4,3,1,4,4,1,3,1,2,4,3,2,1,1,4,4,1,1,2,3,2,3,3,2,1,2,3,2,3,3,2,2,3,2,4,3,1,2,3,5,5,5,4,2,4,2,1,2,5,3,4,1,5,2,2,5,2,4,1,1,1,1,3,3,1,3,2,1,1,2,2,4,2,2,2,1,2,6,4,2,2,5,4,4,3,7,7,7,6,3,2,6,1,1110736296444562795
10221,3,5,50,5,50,2,2,2,2,1,48,2,0,true,-999,5,1,-999,3,-999,-999,0,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,3,2,2,1,3,2,1,3,4,3,1,4,2,2,3,1,2,3,4,3,3,2,2,3,2,2,1,4,1,1,3,1,1,3,3,4,3,4,5,3,5,4,4,5,1,1,5,4,2,4,2,4,5,4,2,1,4,4,1,2,1,1,1,2,1,1,1,2,1,3,1,5,7,6,6,7,7,7,6,2,2,1,5,7,7,7,7,7,5,7,7,7,2,8178604486363254125
10222,15,5,50,5,50,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,4,8",-999,48,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,100,0,57,0,62,0,2,2,3,1,2,1,3,2,2,3,2,3,1,4,2,3,2,2,1,2,2,3,1,4,4,1,2,4,1,1,2,4,2,3,3,2,3,2,2,4,2,2,3,3,5,4,3,2,3,2,2,2,1,1,3,3,4,1,1,2,2,1,1,2,3,2,1,3,1,2,1,1,3,3,6,5,5,5,3,5,3,2,6,1,3,6,1,5,5,2,6,5,3,1,1,7243280763007388740
10223,0,5,50,1,77,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,8",-999,0,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,3,3,2,2,2,2,3,3,2,4,4,2,1,1,3,3,2,1,2,3,4,2,4,1,2,3,3,1,1,4,2,1,3,4,1,4,1,1,4,1,4,2,4,2,3,3,3,1,3,4,4,3,1,3,2,4,3,1,3,2,1,1,1,2,1,1,1,1,1,1,1,1,1,6,6,7,7,5,5,7,7,2,3,6,6,7,7,7,6,7,3,7,7,4,1,4542368145374718165
10224,0,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,3,8,4",-999,59,3,-999,-999,-999,-999,-999,0,0,-999,-999,-999,-999,-999,-999,-999,0,0,82,0,3,4,2,1,2,3,1,3,1,4,4,1,2,1,3,3,1,1,3,4,4,1,4,4,2,2,2,1,1,4,1,1,3,2,1,3,1,2,3,1,3,1,4,1,4,1,1,5,4,4,3,3,1,1,1,4,4,3,5,1,1,3,1,2,1,1,1,1,2,1,2,1,1,6,2,7,4,6,5,4,7,3,2,3,5,7,6,6,2,7,2,4,5,1,1,2427827931775759067
10225,0,5,50,5,50,2,2,2,1,1,25,2,0,0,-999,6,"1,2",-999,"1,4,8",-999,9,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,40,0,65,0,3,3,1,2,2,1,2,3,2,3,4,2,1,2,4,2,2,1,3,3,4,1,4,1,2,3,3,1,1,4,1,2,4,4,1,4,1,1,4,2,4,2,5,2,5,1,1,1,3,4,1,5,2,4,2,5,4,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,5,6,7,3,6,5,6,2,4,6,6,7,5,6,5,7,6,5,6,2,2,-7098510109038400302
10226,39,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,4,8",-999,0,-999,-999,-999,-999,-999,-999,true,-999,-999,-999,-999,-999,-999,-999,-999,61,0,0,0,2,2,3,3,2,2,4,2,2,2,2,3,3,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,3,2,2,3,2,1,2,1,2,2,3,3,4,2,3,3,4,1,2,2,1,2,3,4,1,4,4,4,3,3,3,3,1,1,1,1,2,1,1,2,1,1,1,2,1,5,7,6,6,3,4,5,5,4,3,4,5,7,6,7,7,4,2,4,6,7,2,8491943714855384542
10227,0,5,50,5,50,1,2,2,"2,1",30,92,2,1,0,1,4,"1,2,3,4,5",-999,"1,2,3,4,5,8,9",-999,27,0,0,-999,-999,6,-999,0,0,0,-999,-999,0,-999,26,0,81,0,75,0,3,3,2,2,3,1,2,3,1,3,3,2,1,2,3,3,2,1,3,3,4,4,4,3,2,3,1,2,3,3,2,3,3,2,2,2,2,2,3,1,3,3,2,1,2,2,1,3,1,2,2,3,1,1,3,3,3,1,3,1,2,1,1,1,1,1,1,1,2,2,1,2,2,4,5,3,5,2,4,6,4,2,3,2,2,7,6,7,4,6,3,4,6,2,1,7672804611667309301
10228,0,5,50,4,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"4,8",-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,55,0,79,0,2,2,3,2,1,2,2,2,2,3,3,2,2,3,2,2,2,2,3,3,3,2,3,1,2,3,3,1,1,4,1,2,3,2,2,3,1,2,4,2,3,2,4,3,4,2,1,2,3,4,2,4,2,4,2,4,4,1,3,2,1,1,2,1,2,2,1,1,1,1,1,1,1,5,4,7,7,6,7,7,5,5,7,4,6,7,6,6,5,7,3,5,5,4,1,2462066452505216585
10229,0,5,50,4,61,2,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,3,4,8,9",-999,57,0,-999,-999,-999,0,-999,0,0,-999,-999,-999,true,-999,12,0,40,0,100,0,2,2,3,3,1,3,4,1,2,2,3,2,1,2,2,1,3,1,2,2,3,2,3,1,2,2,2,2,2,3,2,2,3,3,2,2,3,2,3,2,3,5,1,5,3,1,3,3,3,3,3,3,1,3,3,1,3,1,3,3,2,2,1,2,2,1,1,1,2,1,2,1,2,5,6,6,6,6,4,4,6,6,2,4,3,7,6,5,6,7,5,6,7,3,2,-7380137185937163212
10230,0,5,50,4,58,1,2,2,2,1,39,2,52,0,-999,4,1,-999,"1,2,4,8",-999,1,-999,-999,-999,-999,-999,-999,true,-999,-999,-999,-999,-999,-999,0,0,55,0,56,0,3,3,2,2,1,2,2,2,1,2,3,2,1,1,2,2,2,1,2,2,3,1,3,1,1,2,4,1,1,2,1,1,4,3,2,3,1,1,4,1,3,2,4,2,4,2,2,2,4,4,3,3,1,3,2,4,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,4,6,5,4,5,6,5,3,2,5,5,5,5,6,6,6,5,6,6,2,1,6759038550551258143
10231,72,1,49,5,50,1,2,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"2,6",-999,-999,-999,-999,48,-999,-999,-999,-999,-999,-999,0,-999,-999,-999,0,0,-999,-999,-999,-999,4,3,1,1,3,1,1,3,1,3,3,1,1,1,3,3,1,1,3,3,3,2,3,1,1,4,4,1,1,3,2,1,3,4,2,3,2,1,4,1,3,1,4,1,4,1,1,1,4,4,1,4,1,3,1,4,5,1,3,2,1,1,3,1,1,2,1,1,1,1,1,2,2,4,6,7,7,5,6,7,7,2,3,6,6,7,7,7,6,7,2,6,6,4,2,7829191577510644201
10232,0,5,50,5,50,1,2,2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,"1,2,4,8,9",-999,18,-999,-999,-999,-999,0,-999,true,-999,-999,-999,-999,0,-999,0,0,100,0,29,0,2,3,3,2,1,3,2,2,2,3,3,3,2,1,2,1,3,3,2,2,2,3,2,2,2,3,2,2,3,3,1,2,2,3,2,2,3,3,3,2,3,4,2,3,2,1,2,4,2,3,4,3,1,3,4,3,3,2,3,1,2,1,1,1,1,2,1,1,1,1,1,1,2,4,2,5,6,2,4,5,5,2,3,5,5,4,5,6,2,5,2,4,3,1,2,6774768872681494829
